source_file,source_path,doi,year,authors,electrode_label,role,is_primary,mxene_formula,mxene_formula__unit,mxene_formula__conf,composition,composition__unit,composition__conf,synthesis_method,synthesis_method__unit,synthesis_method__conf,layer_no,layer_no__unit,layer_no__conf,layer_no__src,interlayer_spacing,interlayer_spacing__unit,interlayer_spacing__conf,interlayer_spacing__src,flake_size,flake_size__unit,flake_size__conf,flake_size__src,porosity,porosity__unit,porosity__conf,porosity__src,pore_diameter,pore_diameter__unit,pore_diameter__conf,pore_diameter__src,tortuosity,tortuosity__unit,tortuosity__conf,electrode_thickness,electrode_thickness__unit,electrode_thickness__conf,electrode_thickness__src,mass_loading,mass_loading__unit,mass_loading__conf,mass_loading__src,electrolyte,electrolyte__unit,electrolyte__conf,ssa,ssa__unit,ssa__conf,ssa__src,scan_rate,scan_rate__unit,scan_rate__conf,scan_rate__src,current_density,current_density__unit,current_density__conf,current_density__src,gravimetric_capacitance,gravimetric_capacitance__unit,gravimetric_capacitance__conf,gravimetric_capacitance__src,volumetric_capacitance,volumetric_capacitance__unit,volumetric_capacitance__conf,volumetric_capacitance__src,areal_capacitance,areal_capacitance__unit,areal_capacitance__conf,areal_capacitance__src,formula_match,formula_reasoning,synthesis_match,synthesis_reasoning,electrolyte_match,electrolyte_reasoning,overall,overall_reasoning
boota2015.pdf,boota2015.pdf,10.1002/adma.201504705,2016,Boota et al.,pristine Ti3C2Tx films,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching (MILD), followed by delamination",,stated,delaminated,,stated,,13.8,A,derived,"[UNVERIFIED] Text (p1): 'the pristine Ti3C2Tx paper and the PPy/Ti3C2Tx (1:2) exhibited a clear downshift in the (0002) peak from ~6.4 deg to ~3.6 deg, indicating an increase of ~10 A in the spacing'. Bragg on the pristine peak: d = 1.5406/(2 sin 3.2 deg) = 13.80 A. Self-check: 3.6 deg -> 24.5 A, difference 10.7 A ~ the stated ~10 A increase. [+-3%]",,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,1 M H2SO4,,derived,,,stated,,5,mV/s,stated,"[UNVERIFIED] Figure 4b caption: 'Effect of pyrrole loading on volumetric (left side y-axis) and gravemetric (right side y-axis) capacitance measured at 5 mV s-1'. This is the condition of the 1:0 (pristine, no pyrrole) point read below.",,,stated,,245,F/g,figure,"[UNVERIFIED] Figure 4b, x = '1:0' (Ti3C2Tx:pyrrole = no pyrrole = pristine film), grey star on the RIGHT axis. Axis calibrated on ticks 420 (y=398.5 px) and 240 (y=1656 px) of a 1100 dpi render; star centroid y=1624 px -> 244.6 F/g. Cross-check: the circle for the same sample on the LEFT axis reads 881 F/cm3, and 881/244.6 = 3.60 g/cm3 = exactly the paper's stated Ti3C2Tx film density (3.6 g cm-3). The 2:1 point on the same axes reads 416-418 F/g, matching the text-stated 416 F g-1, which validates the calibration. (Text separately quotes 238 F g-1 for pristine but with citation [10]; that cited curve reads ~238 in Fig 4c, i.e. it is a different, lower point than this 1:0 measurement.) [+-3%]",880,F/cm3,figure,"[UNVERIFIED] Figure 4b, x = '1:0', black circle on the LEFT axis. Axis calibrated on ticks 1000 (y=478.5 px) and 500 (y=1726.5 px); circle centroid y=775.5 px -> 881 F/cm3. Calibration validated because the 2:1 circle reads 995-1007, matching the text-stated 1000 F cm-3. Cross-check: 881 / 3.6 g cm-3 (stated film density) = 245 F/g = the star read on the right axis. [+-3%]",,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
boota2015.pdf,boota2015.pdf,10.1002/adma.201504705,2016,Boota et al.,PPy/Ti3C2Tx (1:2),primary,True,Ti3C2Tx,,stated,"PPy/Ti3C2Tx (1:2), 8 wt% PPy",,stated,"LiF/HCl etching (MILD), delamination, and oxidant-free in situ pyrrole polymerization",,stated,delaminated,,stated,,≈10,Å,stated,,,,stated,,,,stated,,,,stated,,,,stated,≈13,µm,stated,,0.93,mg cm−2,stated,,1 M H2SO4,,stated,,,stated,,5,mV s−1,stated,,,,stated,,416,F g−1,stated,,1000,F cm−3,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
boota2015.pdf,boota2015.pdf,10.1002/adma.201504705,2016,Boota et al.,PPy/Ti3C2Tx (1:1),variant,False,Ti3C2Tx,,stated,PPy/Ti3C2Tx (1:1),,stated,"LiF/HCl etching (MILD), delamination, and oxidant-free in situ pyrrole polymerization",,stated,delaminated,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,1 M H2SO4,,derived,,,stated,,5,mV s−1,stated,,,,stated,,249,F/g,figure,"[UNVERIFIED] Figure 4b, x = '1:1' (Ti3C2Tx:pyrrole 1:1), grey star on the RIGHT axis; centroid y=1590 px -> 249.4 F/g (same calibration as above, validated by the 416 F/g point). Cross-check: paired circle reads 601 F/cm3 and 601/249.4 = 2.41 g/cm3, matching the stated composite density 2.4 g cm-3. Condition is 5 mV s-1 (already recorded in this row). [+-3%]",600,F/cm3,figure,"[UNVERIFIED] Figure 4b, x = '1:1', black circle on the LEFT axis; centroid y=1474.5 px -> 601 F/cm3 (calibration validated by the 2:1 circle = 1000 F/cm3 stated in text). Cross-check: 601 / 249 F/g = 2.41 g/cm3 = stated composite density 2.4 g cm-3. [+-3%]",,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching,,stated,,,stated,,12.8,Å,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,derived,,1 M H2SO4,,derived,16.2,m2 g−1,stated,,2,mV s−1,stated,,,,stated,,241,F g−1,stated,,952,F cm−3,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx-H,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching followed by concentrated H2SO4 treatment,,stated,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,derived,,1 M H2SO4,,derived,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-50,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,LiF/HCl etching and filtration with PEDOT:PSS,,stated,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,derived,,1 M H2SO4,,derived,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-50-H,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,"LiF/HCl etching, PEDOT:PSS blending, and concentrated H2SO4 treatment",,stated,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,derived,,1 M H2SO4,,derived,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-100,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,LiF/HCl etching and filtration with PEDOT:PSS,,stated,,,stated,,14.24,A,derived,"Text: '(002) peak position ... downshift from 6.9deg to 6.2deg' -> Bragg d=lambda/(2 sin th), lambda=1.5406 A",,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,derived,,1 M H2SO4,,derived,,,stated,,2,mV s−1,stated,,,,stated,,216,F g−1,stated,,712,F cm−3,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-100-H,primary,True,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,"LiF/HCl etching, PEDOT:PSS blending, and concentrated H2SO4 treatment",,stated,,,stated,,15.1,Å,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,derived,,1 M H2SO4,,stated,73.7,m2 g−1,stated,,2,mV s−1,stated,,2,mA cm−2,stated,"[UNCONFIRMED] Fig. 4b legend, lowest GCD current density listed for the Ti3C2Tx/P-100-H electrode ('2 mA/cm2'; series runs 2, 5, 7, 10, 15, 20, 30 mA/cm2). This is the condition paired with the areal_capacitance reported above; it is NOT the condition for the already-filled 286 F g-1 / 1065 F cm-3, which the text gives at 2 mV s-1.",286,F g−1,stated,,1065,F cm−3,stated,,425,mF cm−2,figure,"[UNCONFIRMED] Fig. 4b (p.1751), GCD curves of Ti3C2Tx/P-100-H, black 2 mA/cm2 curve. Panel rendered at 1200 dpi and calibrated on the x-axis frame (0 s = left axis col 281 px, 250 s = right axis col 2153 px, 7.488 px/s) and on the y labels (+0.3 V = row 566, -0.3 V = bottom frame row 1764). Measured charge/discharge apex of the black curve at row 563 (= +0.30 V, confirming the y calibration) at t = 112 s; the discharge branch decays asymptotically and merges with the -0.3 V axis at t = 240 s (resolvable band 232-246 s). Discharge time dt = 240 - 112 = 128 +/- 8 s. C_areal = I*dt/dV = 2 mA cm-2 * 128 s / 0.6 V = 427 mF cm-2, reported as 425 mF cm-2. Consistency check (not used as the value): with C_vol ~ 1020 F cm-3 read from Fig. 4c at the equivalent ~4.7 mV s-1, this implies a film ~4.2 um thick and ~1.6 mg cm-2 at the stated density 3.72 g cm-3 - both physically sensible for a filtered film. Single-electrode (three-electrode cell, 1 M H2SO4), not the ASC device. [+-10%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-200,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,LiF/HCl etching and filtration with PEDOT:PSS,,stated,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,derived,,1 M H2SO4,,derived,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8dt04374d.pdf,c8dt04374d.pdf,10.1039/c8dt04374d,2019,Li et al.,Ti3C2Tx/P-200-H,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PEDOT:PSS,,stated,"LiF/HCl etching, PEDOT:PSS blending, and concentrated H2SO4 treatment",,stated,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,derived,,1 M H2SO4,,derived,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8nr01550c.pdf,c8nr01550c.pdf,10.1039/c8nr01550c,2018,Fan et al.,pure MXene film,control,False,Ti3C2Tx,,stated,"Ti3C2Tx (-OH, -O, -F)",,stated,HCl/LiF minimally intensive layer delamination (MILD),,stated,monolayer nanosheets,,derived,,1.24,nm,stated,,up to several micrometers,,derived,,,,stated,,,,stated,,,,stated,13,μm,stated,,1.0,mg/cm2,figure,"[UNVERIFIED] Figure 5e ('Effects of areal mass loading on the volumetric capacitance of the MXene film and MP-MX1.5'), left-most red 'MXene film' marker. x-axis calibrated on the 14 inward ticks (0 at x=448.5 px, 14 mg cm-2 at x=1880.5 px, 800 dpi render); marker centre x=555 px -> 1.04 mg cm-2. Identified as the standard electrode because its y value (1089 F cm-3) equals the stated 288 F g-1 x 3.8 g cm-3 = 1094 F cm-3. NOTE: this is inconsistent with a 13 um film (13 um x 3.8 g cm-3 would be 4.9 mg cm-2), so the 13 um figure quoted elsewhere in the paper is not the tested electrode. [+-10%]",3 M H2SO4 aqueous electrolyte,,derived,1.5,m2 g−1,stated,,,,stated,,0.5,A g−1,stated,,288,F g−1,stated,,1094,F/cm3,derived,"[UNVERIFIED] C_v = C_g x density, the paper's own formula ('Cvol (F cm-3) = rho x Cs'). Stated: 'the pure MXene film (288 F g-1)' at 0.5 A g-1, and 'The density of the as-prepared pure MXene film reached 3.8 g cm-3'. 288 x 3.8 = 1094 F cm-3. Cross-check: the left-most point of the 'MXene film' curve in Fig. 5e reads 1089 F cm-3 (0.5% agreement). [+-2%]",300,mF/cm2,derived,"[UNVERIFIED] C_areal = C_g x areal mass = 288 F g-1 (stated, at 0.5 A g-1) x 1.04 mg cm-2 (Fig. 5e read, see mass_loading entry) = 0.300 F cm-2 = 300 mF cm-2. Equivalent route: 1094 F cm-3 x (1.04e-3/3.8) cm = 0.30 F cm-2. Condition: 0.5 A g-1 (already recorded in this row). [+-12%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8nr06014b.pdf,c8nr06014b.pdf,10.1039/c8nr06014b,2018,Wang et al.,Ti3C2Tx aerogel,primary,True,Ti3C2Tx,,stated,N-doped Ti3C2Tx aerogel,,stated,LiF/HCl mild etching followed by thiourea dioxide/ammonia-assisted thermal gelation and freeze-drying,,stated,,,stated,,,,stated,,,,stated,,,,stated,,∼3.9,nm,stated,,,,stated,,,stated,,0.14,mg cm−2,stated,,3 M H2SO4 aqueous solution,,derived,108,m2 g−1,stated,,10,mV s−1,stated,,,,stated,,438,F g−1,stated,,11.8,F cm-3,derived,"[UNVERIFIED] Density stated in text: ""a free-standing and ultralight porous Ti3C2Tx aerogel with a density of ~27 mg cm-3 is obtained"" (p.3). C_v = C_g x density = 438 F g-1 x 0.027 g cm-3 = 11.83 F cm-3, at the same condition as the row's gravimetric value (10 mV s-1). Paper itself never reports a volumetric capacitance. [+-5%]",61,mF cm-2,derived,"[UNVERIFIED] C_a = C_g x mass loading = 438 F g-1 (10 mV s-1) x 0.14 mg cm-2 = 61.3 mF cm-2. Mass loading is stated (""the electrode with a low mass loading (0.14 mg cm-2)"") and is consistent with the Experimental section (~0.01 mg of aerogel on a 3 mm GCE = 0.0707 cm2 -> 0.141 mg cm-2). Condition = 10 mV s-1, same as the row's scan_rate. Paper never reports an areal capacitance. [+-5%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
c8nr06014b.pdf,c8nr06014b.pdf,10.1039/c8nr06014b,2018,Wang et al.,pure Ti3C2Tx electrode,control,False,Ti3C2Tx,,stated,pure Ti3C2Tx,,stated,LiF/HCl mild etching,,derived,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,3 M H2SO4 aqueous solution,,derived,,,stated,,10,mV s−1,stated,,,,stated,,231,F g−1,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,10.1002/celc.202100558,2021,Abdolhosseinzadeh et al.,Pristine MXene film (2.11 g/cm3),control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl MILD etching; vortex delamination,,stated,single/few-layer,,stated,,12.1,Å,derived,"[UNVERIFIED] Bragg's law applied to the text-stated (002) position: 'As shown in figure 2a, the characteristic peaks of Ti3AlC2 MAX phase have disappeared and a strong peak at about 7.3° has evolved, which is attributed to the (002) plane of Ti3C2Tx MXene'. d = 1.5406/(2*sin(3.65°)) = 12.10 Å. Material-level: a single XRD of the delaminated Ti3C2Tx used to make all four films; no per-film (002) is reported. [+-3%]",,,uncertain,,59,%,derived,"[UNVERIFIED] Authors' own convention: 'The lowest achievable density was 1.15 g/cm3, which corresponds to ~80% porosity (considering the theoretical density of the -OH terminated Ti3C2; 5.2 g/cm3)'. Applying 1 - rho/5.2 to this film: 1 - 2.11/5.2 = 0.594 = 59.4%. The same formula reproduces the paper's stated 72% for the 1.44 g/cm3 film (1 - 1.44/5.2 = 72.3%). [+-4%]",10–70,nm,stated,"[UNVERIFIED] 'The hysteresis loops in type IV physisorption isotherms (Figure 3i) suggest a mesoporous structure with pore sizes mainly ranging from 10-70 nm (Figure 3i-inset).' SERIES-LEVEL: one range quoted for the BET set covering all four films (Figure 3i legend lists 95.6/62.1/24.3/10.5 m2/g), not a per-sample value.",,,uncertain,,,uncertain,,1.26,mg/cm2,derived,"[UNVERIFIED] C_areal / C_gravimetric from the three text-stated pairs: 193 mF/cm2 / 153 F/g = 1.261; 241/192 = 1.255; 138/110 = 1.255 mg/cm2 - i.e. the authors normalised every device with the same areal MXene mass. Supported by 'The thickness of the wet films was adjusted to deposit similar amounts of MXene to ensure a fair comparison' and Figure 4e caption 'note that all films have similar amounts of MXene'. This is MXene mass per device footprint area (1 cm2 footprint), the quantity used for the paper's own gravimetric normalisation. [+-5%]",H2SO4-PVA gel electrolyte,,derived,10.5,m2/g,stated,,5,mV/s,stated,,,,stated,,153,F/g,stated,,323,F/cm3,derived,"[UNVERIFIED] C_v = C_g * film density = 153 F/g (text-stated, 5 mV/s) * 2.11 g/cm3 (film density printed in the sample label and in the text) = 322.8 F/cm3. [+-3%]",193,mF/cm2,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,10.1002/celc.202100558,2021,Abdolhosseinzadeh et al.,Porous MXene film (1.78 g/cm3),variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl MILD etching; vortex delamination; 3.5 wt.% urea space-holder,,stated,single/few-layer,,stated,,12.1,Å,derived,"[UNVERIFIED] Bragg's law on the text-stated (002) of the delaminated Ti3C2Tx: 'a strong peak at about 7.3° ... attributed to the (002) plane of Ti3C2Tx MXene' (Figure 2a). d = 1.5406/(2*sin(3.65°)) = 12.10 Å. Material-level, not per-film. [+-3%]",,,uncertain,,66,%,derived,"[UNVERIFIED] 1 - 1.78/5.2 = 0.658 = 65.8%, using the authors' theoretical density of 5.2 g/cm3 for -OH terminated Ti3C2 (same formula that reproduces their stated 72% for 1.44 g/cm3 and ~80% for 1.15 g/cm3). [+-4%]",10–70,nm,stated,"[UNVERIFIED] '... a mesoporous structure with pore sizes mainly ranging from 10-70 nm (Figure 3i-inset).' SERIES-LEVEL: quoted once for the whole BET set of four films, not per-sample.",,,uncertain,,,uncertain,,1.26,mg/cm2,derived,"[UNVERIFIED] Same single areal mass used for all four devices, obtained as C_areal/C_gravimetric on the three text-stated pairs (193/153 = 1.261; 241/192 = 1.255; 138/110 = 1.255 mg/cm2); 'all films have similar amounts of MXene' (Figure 4e caption). MXene mass per device footprint area, not per-electrode geometric area. [+-5%]",H2SO4-PVA gel electrolyte,,derived,24.3,m2/g,stated,,5,mV/s,uncertain,,,,uncertain,,169,F/g,derived,"[UNVERIFIED] 212.8 mF/cm2 (Figure 4c read above, 5 mV/s) divided by the 1.255 mg/cm2 areal mass common to all four devices = 169.6 F/g. Cross-checked independently on Figure 4d (specific capacitance vs film density, 5 mV/s trace): raw read at 1.78 g/cm3 = 177 F/g, but that panel reads uniformly +4.6% high against its own three text-anchored points (reads 115.2/200.8/160.8 vs stated 110/192/153); applying that correction gives 169 F/g. The two routes agree. [+-4%]",301,F/cm3,derived,"[UNVERIFIED] C_v = C_g * film density = 169 F/g (derived above from Figure 4c areal / areal mass, 5 mV/s) * 1.78 g/cm3 = 300.8 F/cm3. [+-5%]",213,mF/cm2,figure,"[UNVERIFIED] Figure 4c (areal capacitance vs scan rate), purple 1.78 g/cm3 curve, first point at 5 mV/s. Pixel calibration on the y-axis ticks (250 at y=320, 75 at y=1325 px); marker centre y=533.5 -> 212.8 mF/cm2. Calibration exactly validated on the same panel and same scan rate: 2.11 g/cm3 reads 192.8 (text 193), 1.15 g/cm3 reads 138.0 (text 138), 1.44 g/cm3 matches 241. [+-2%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,10.1002/celc.202100558,2021,Abdolhosseinzadeh et al.,Porous MXene film (1.44 g/cm3),primary,True,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl MILD etching; vortex delamination; 4.5 wt.% urea space-holder,,stated,single/few-layer,,stated,,12.1,Å,derived,"[UNVERIFIED] Bragg's law on the text-stated (002) of the delaminated Ti3C2Tx: 'a strong peak at about 7.3° ... attributed to the (002) plane of Ti3C2Tx MXene' (Figure 2a). d = 1.5406/(2*sin(3.65°)) = 12.10 Å. Material-level, not per-film. [+-3%]",,,uncertain,,72,%,stated,,10–70,nm,stated,"[UNVERIFIED] '... a mesoporous structure with pore sizes mainly ranging from 10-70 nm (Figure 3i-inset).' SERIES-LEVEL: quoted once for the whole BET set of four films, not per-sample.",,,uncertain,,,uncertain,,1.26,mg/cm2,derived,"[UNVERIFIED] 241 mF/cm2 / 192 F/g = 1.255 mg/cm2 directly for this film; the same ratio holds for the other two text-stated pairs (193/153, 138/110), consistent with 'all films have similar amounts of MXene'. MXene mass per device footprint area. [+-5%]",H2SO4-PVA gel electrolyte,,derived,62.1,m2/g,stated,,5,mV/s,stated,,,,stated,,192,F/g,stated,,276,F/cm3,derived,"[UNVERIFIED] C_v = C_g * film density = 192 F/g (text-stated, 5 mV/s) * 1.44 g/cm3 = 276.5 F/cm3. [+-3%]",241,mF/cm2,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,ChemElectroChem - 2021 - Abdolhosseinzadeh - Coating Porous MXene Films with Tunable Porosity for High‐Performance.pdf,10.1002/celc.202100558,2021,Abdolhosseinzadeh et al.,Porous MXene film (1.15 g/cm3),variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl MILD etching; vortex delamination; 6.5 wt.% urea space-holder,,stated,single/few-layer,,stated,,12.1,Å,derived,"[UNVERIFIED] Bragg's law on the text-stated (002) of the delaminated Ti3C2Tx: 'a strong peak at about 7.3° ... attributed to the (002) plane of Ti3C2Tx MXene' (Figure 2a). d = 1.5406/(2*sin(3.65°)) = 12.10 Å. Material-level, not per-film. [+-3%]",,,uncertain,,80,%,stated,,10–70,nm,stated,"[UNVERIFIED] '... a mesoporous structure with pore sizes mainly ranging from 10-70 nm (Figure 3i-inset).' SERIES-LEVEL: quoted once for the whole BET set of four films, not per-sample.",,,uncertain,,,uncertain,,1.26,mg/cm2,derived,"[UNVERIFIED] 138 mF/cm2 / 110 F/g = 1.255 mg/cm2 directly for this film; the same ratio holds for the other two text-stated pairs, consistent with 'all films have similar amounts of MXene'. MXene mass per device footprint area. [+-5%]",H2SO4-PVA gel electrolyte,,derived,95.6,m2/g,stated,,5,mV/s,stated,,,,stated,,110,F/g,stated,,127,F/cm3,derived,"[UNVERIFIED] C_v = C_g * film density = 110 F/g (text-stated, 5 mV/s) * 1.15 g/cm3 = 126.5 F/cm3. [+-3%]",138,mF/cm2,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
