source_file,source_path,doi,year,authors,electrode_label,role,is_primary,mxene_formula,mxene_formula__unit,mxene_formula__conf,composition,composition__unit,composition__conf,synthesis_method,synthesis_method__unit,synthesis_method__conf,layer_no,layer_no__unit,layer_no__conf,interlayer_spacing,interlayer_spacing__unit,interlayer_spacing__conf,flake_size,flake_size__unit,flake_size__conf,porosity,porosity__unit,porosity__conf,pore_diameter,pore_diameter__unit,pore_diameter__conf,tortuosity,tortuosity__unit,tortuosity__conf,electrode_thickness,electrode_thickness__unit,electrode_thickness__conf,mass_loading,mass_loading__unit,mass_loading__conf,electrolyte,electrolyte__unit,electrolyte__conf,ssa,ssa__unit,ssa__conf,scan_rate,scan_rate__unit,scan_rate__conf,current_density,current_density__unit,current_density__conf,gravimetric_capacitance,gravimetric_capacitance__unit,gravimetric_capacitance__conf,volumetric_capacitance,volumetric_capacitance__unit,volumetric_capacitance__conf,areal_capacitance,areal_capacitance__unit,areal_capacitance__conf
1-s2.0-S2211285517303634-main.pdf,1-s2.0-S2211285517303634-main.pdf,10.1016/j.nanoen.2017.06.009,2017,Wen et al.,N-Ti3C2Tx-700 °C,variant,False,N-Ti3C2Tx,,stated,N-doped Ti3C2Tx,,stated,Post-etch ammonia annealing,,stated,multilayered,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,3–4,mg cm−2,derived,1 M MgSO4,,stated,,,stated,1,mV s−1,stated,,,stated,13,F g−1,stated,,,stated,,,stated
1-s2.0-S2352940719303622-main.pdf,1-s2.0-S2352940719303622-main.pdf,10.1016/j.apmt.2019.06.013,2019,Zhang et al.,Ti3C2Tx-film,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching; vacuum filtration and air drying; annealed under Ar at 673 K,,stated,monolayer,,derived,,,uncertain,,,stated,,,stated,,,stated,,,stated,about 12,μm,stated,,,stated,3 M H2SO4,,derived,8.2,m2 g−1,stated,1,mV s−1,stated,,,uncertain,278,F g−1,stated,1068,F cm−3,stated,,,stated
1-s2.0-S2352940719303622-main.pdf,1-s2.0-S2352940719303622-main.pdf,10.1016/j.apmt.2019.06.013,2019,Zhang et al.,3d-Ti3C2Tx-film,primary,True,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching; vacuum filtration; liquid nitrogen rapid freezing; freeze drying; annealed under Ar at 673 K,,stated,monolayer,,derived,about 1.1,nm,stated,,,stated,,,stated,approximately 1–2,μm,stated,,,stated,74,μm,stated,,,stated,3 M H2SO4,,derived,45.1,m2 g−1,stated,1,mV s−1,stated,,,uncertain,378,F g−1,stated,1355,F cm−3,stated,,,stated
1-s2.0-S2352940719303622-main.pdf,1-s2.0-S2352940719303622-main.pdf,10.1016/j.apmt.2019.06.013,2019,Zhang et al.,aerogel,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching; liquid nitrogen rapid freezing; freeze drying; annealed under Ar at 673 K,,stated,monolayer,,derived,about 1.1,nm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,3 M H2SO4,,derived,177.6,m2 g−1,stated,1,mV s−1,stated,,,uncertain,414,F g−1,stated,1293,F cm−3,stated,,,stated
1-s2.0-S2369969821000785-main.pdf,1-s2.0-S2369969821000785-main.pdf,10.1016/j.jobab.2021.10.001,2022,Wei et al.,CPCM,reference,False,,,stated,chitosan-based porous carbon microsphere (CPCM),,stated,Hydrothermal chitosan carbon microspheres followed by KOH activation/carbonization at 800°C,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 mol/L H2SO4,,stated,2387,m2/g,stated,,,stated,,,stated,,,stated,,,stated,,,stated
1-s2.0-S2369969821000785-main.pdf,1-s2.0-S2369969821000785-main.pdf,10.1016/j.jobab.2021.10.001,2022,Wei et al.,CPCM/MXene,primary,True,Ti3C2Tx,,stated,"MXene-hybrid chitosan-based porous carbon microsphere (CPCM/MXene), HCS:Ti3C2Tx = 20:1",,stated,"LiF/HCl etching of Ti3AlC2, electrostatic HCS/MXene assembly, KOH activation/carbonization at 800°C",,stated,,,uncertain,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 mol/L H2SO4,,stated,1649,m2/g,stated,,,stated,0.5,A/g,stated,362,F/g,stated,,,stated,,,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-4D-200,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,,,stated,,,stated,,,stated,200,µm,stated,2.1,mg cm−2,stated,0.5 M H2SO4,,derived,,,stated,100,mV s−1,stated,,,stated,~280,F g−1,stated,,,stated,~1.4,F cm−2,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-8D-2000,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,~99.8,%,stated,,,stated,,,stated,2000,µm,stated,3.2,mg cm−2,derived,0.5 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,~5,F cm−3,stated,,,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-8D-500,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,,,stated,,,stated,,,stated,500,µm,stated,3.2,mg cm−2,derived,0.5 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-8D-200,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,,,stated,,,stated,,,stated,200,µm,stated,3.2,mg cm−2,stated,0.5 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-8D-100,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,,,stated,,,stated,,,stated,100,µm,stated,3.2,mg cm−2,derived,0.5 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-8D-50,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,,,stated,,,stated,,,stated,50,µm,stated,3.2,mg cm−2,derived,0.5 M H2SO4,,stated,,,stated,5,mV s−1,stated,,,stated,100,F g−1,stated,180,F cm−3,stated,,,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-12D-200,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,,,stated,,,stated,,,stated,200,µm,stated,4.4,mg cm−2,stated,0.5 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-16D-200,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,,,stated,,,stated,,,stated,200,µm,stated,5.8,mg cm−2,stated,0.5 M H2SO4,,derived,,,stated,,,stated,20,A g−1,stated,261,F g−1,stated,,,stated,,,stated
1-s2.0-S2405829723005251-main.pdf,1-s2.0-S2405829723005251-main.pdf,10.1016/j.ensm.2023.103148,2024,Spurling et al.,AMX-20D-200,primary,True,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl minimally intensive layer delamination (MILD); sacrificial t-ZnO-template assembly,,stated,delaminated,,derived,5.3,Å,derived,micrometer-sized,,derived,,,stated,,,stated,,,stated,200,µm,stated,7.2,mg cm−2,stated,0.5 M H2SO4,,derived,,,stated,200,mV s−1,stated,,,stated,240,F g−1,uncertain,140,F cm−3,uncertain,~1.4,F cm−2,uncertain
10.1002@batt.201800014.pdf,10.1002@batt.201800014.pdf,10.1002/batt.201800014,2018,Navarro-Suárez et al.,d-Ti3C2Tx,control,False,Ti3C2Tx,,stated,d-Ti3C2Tx,,stated,"LiF/HCl etching of Ti3AlC2 at 35 °C for 24 h, followed by bath-sonication delamination",,stated,single- to few-layer,,stated,12.5,Å,stated,,,stated,,,stated,,,stated,,,stated,10.0,mm,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
10.1002@batt.201800014.pdf,10.1002@batt.201800014.pdf,10.1002/batt.201800014,2018,Navarro-Suárez et al.,rGO : Ti3C2Tx (50 : 50),composite,False,Ti3C2Tx,,stated,NH2-rGO:Ti3C2Tx (50:50),,stated,"Shear mixing of NH2-rGO and d-Ti3C2Tx at 20000 rpm for 10 min, followed by vacuum filtration",,stated,,,stated,13.6,Å,uncertain,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
10.1002@batt.201800014.pdf,10.1002@batt.201800014.pdf,10.1002/batt.201800014,2018,Navarro-Suárez et al.,rGO : Ti3C2Tx (20 : 80),composite,False,Ti3C2Tx,,stated,NH2-rGO:Ti3C2Tx (20:80),,stated,"Shear mixing of NH2-rGO and d-Ti3C2Tx at 20000 rpm for 10 min, followed by vacuum filtration",,stated,more rGO flakes than Ti3C2Tx flakes,,stated,13.6,Å,stated,,,stated,,,stated,,,stated,,,stated,10.0,mm,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
10.1002@batt.201800014.pdf,10.1002@batt.201800014.pdf,10.1002/batt.201800014,2018,Navarro-Suárez et al.,rGO : Ti3C2Tx (10 : 90),composite,False,Ti3C2Tx,,stated,NH2-rGO:Ti3C2Tx (10:90),,stated,"Shear mixing of NH2-rGO and d-Ti3C2Tx at 20000 rpm for 10 min, followed by vacuum filtration",,stated,approximately 1 layer of rGO for every 1–2 layers of Ti3C2Tx,,stated,13.6,Å,stated,,,stated,,,stated,,,stated,,,stated,9.9,mm,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
10.1002@batt.201800014.pdf,10.1002@batt.201800014.pdf,10.1002/batt.201800014,2018,Navarro-Suárez et al.,rGO : Ti3C2Tx (5 : 95),composite,False,Ti3C2Tx,,stated,NH2-rGO:Ti3C2Tx (5:95),,stated,"Shear mixing of NH2-rGO and d-Ti3C2Tx at 20000 rpm for 10 min, followed by vacuum filtration",,stated,3–4 layers of Ti3C2Tx between each layer of rGO,,stated,13.6,Å,stated,,,stated,,,stated,,,stated,,,stated,10.2,mm,stated,,,stated,1 M H2SO4,,derived,,,stated,2,mV s−1,stated,,,stated,254,F g−1,stated,,,stated,,,stated
10.1002@batt.201800014.pdf,10.1002@batt.201800014.pdf,10.1002/batt.201800014,2018,Navarro-Suárez et al.,rGO : Ti3C2Tx (1 : 99),primary,True,Ti3C2Tx,,stated,NH2-rGO:Ti3C2Tx (1:99),,stated,"Shear mixing of NH2-rGO and d-Ti3C2Tx at 20000 rpm for 10 min, followed by vacuum filtration",,stated,approximately 1 layer of rGO for every 18–19 layers of Ti3C2Tx,,stated,13.6,Å,stated,,,stated,,,stated,,,stated,,,stated,9.8,mm,stated,,,stated,1 M H2SO4,,derived,,,stated,2,mV s−1,stated,,,stated,256,F g−1,stated,,,stated,,,stated
1399231.pdf,1399231.pdf,10.1002/adma.201701264,2016,Yan et al.,MXene,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching followed by sonication delamination,,derived,delaminated,,derived,1.31,nm,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4 aqueous electrolyte,,derived,19.6,m2 g-1,stated,2,mV s-1,stated,,,uncertain,330.2,F g-1,stated,1221.6,F cm-3,stated,,,uncertain
1399231.pdf,1399231.pdf,10.1002/adma.201701264,2016,Yan et al.,M/G-1%,composite,False,Ti3C2Tx,,stated,99 wt.% Ti3C2Tx / 1 wt.% rGO (G-PDDA),wt. %,stated,"LiF/HCl etching, sonication delamination, and electrostatic self-assembly with G-PDDA",,derived,MXene:rGO = 18.2:1,,stated,1.46,nm,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4 aqueous electrolyte,,derived,,,uncertain,2,mV s-1,stated,,,uncertain,308.0,F g-1,stated,,,uncertain,,,uncertain
1399231.pdf,1399231.pdf,10.1002/adma.201701264,2016,Yan et al.,M/G-5%,primary,True,Ti3C2Tx,,stated,95 wt.% Ti3C2Tx / 5 wt.% rGO (G-PDDA),wt. %,stated,"LiF/HCl etching, sonication delamination, and electrostatic self-assembly with G-PDDA",,derived,MXene:rGO = 3.5:1,,stated,1.51,nm,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4 aqueous electrolyte,,derived,68.1,m2 g-1,stated,2,mV s-1,stated,,,uncertain,335.4,F g-1,stated,1040,F cm-3,stated,,,uncertain
1399231.pdf,1399231.pdf,10.1002/adma.201701264,2016,Yan et al.,M/G-10%,composite,False,Ti3C2Tx,,stated,90 wt.% Ti3C2Tx / 10 wt.% rGO (G-PDDA),wt. %,stated,"LiF/HCl etching, sonication delamination, and electrostatic self-assembly with G-PDDA",,derived,MXene:rGO = 1.7:1,,stated,1.67,nm,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4 aqueous electrolyte,,derived,,,uncertain,2,mV s-1,stated,,,uncertain,329.9,F g-1,stated,,,uncertain,,,uncertain
201807260933092014.pdf,201807260933092014.pdf,10.1002/aelm.201800179,2018,Huang et al.,Ti3C2Tx film (1.0 ± 0.1 µm),variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (T = H, O, F)",,stated,"LiF/HCl chemical etching followed by sonication, centrifugation, and vacuum-assisted filtration",,derived,two-layer,,derived,2.04,nm,derived,several,µm,derived,,,stated,,,stated,,,stated,1.0 ± 0.1,µm,stated,,,stated,PVA/H2SO4 gel electrolyte,,derived,,,stated,,,stated,,,uncertain,,,stated,,,uncertain,,,uncertain
201807260933092014.pdf,201807260933092014.pdf,10.1002/aelm.201800179,2018,Huang et al.,Ti3C2Tx film (4.0 ± 0.1 µm),variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (T = H, O, F)",,stated,"LiF/HCl chemical etching followed by sonication, centrifugation, and vacuum-assisted filtration",,derived,two-layer,,derived,2.04,nm,derived,several,µm,derived,,,stated,,,stated,,,stated,4.0 ± 0.1,µm,stated,,,stated,PVA/H2SO4 gel electrolyte,,derived,,,stated,,,stated,,,uncertain,,,stated,183,F cm−3,stated,73,mF cm−2,stated
201807260933092014.pdf,201807260933092014.pdf,10.1002/aelm.201800179,2018,Huang et al.,Ti3C2Tx film (11.0 ± 0.1 µm),variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (T = H, O, F)",,stated,"LiF/HCl chemical etching followed by sonication, centrifugation, and vacuum-assisted filtration",,derived,two-layer,,derived,2.04,nm,derived,several,µm,derived,,,stated,,,stated,,,stated,11.0 ± 0.1,µm,stated,,,stated,PVA/H2SO4 gel electrolyte,,derived,,,stated,,,stated,0.25,mA cm−2,stated,,,stated,122,F cm−3,stated,134,mF cm−2,stated
201807260933092014.pdf,201807260933092014.pdf,10.1002/aelm.201800179,2018,Huang et al.,Ti3C2Tx film (21.0 ± 0.1 µm),primary,True,Ti3C2Tx,,stated,"Ti3C2Tx (T = H, O, F)",,stated,"LiF/HCl chemical etching followed by sonication, centrifugation, and vacuum-assisted filtration",,derived,two-layer,,derived,2.04,nm,derived,several,µm,derived,,,stated,,,stated,,,stated,21.0 ± 0.1,µm,stated,,,stated,PVA/H2SO4 gel electrolyte,,derived,,,stated,,,stated,0.25,mA cm−2,stated,,,stated,162,F cm−3,stated,340,mF cm−2,stated
acsnano.9b10066.pdf,acsnano.9b10066.pdf,10.1021/acsnano.9b10066,2020,Zhou et al.,pure Ti3C2Tx MXene electrode,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching of Ti3AlC2, followed by sonication and centrifugation delamination",,derived,single- or double-layer flakes,,derived,,,uncertain,0.116±0.047,µm,derived,,,uncertain,,,uncertain,,,uncertain,~0.6,µm,stated,,,uncertain,1 M H2SO4,,derived,,,uncertain,,,uncertain,1,A/g,stated,,,uncertain,464,F/cm3,stated,49,mF/cm2,stated
acsnano.9b10066.pdf,acsnano.9b10066.pdf,10.1021/acsnano.9b10066,2020,Zhou et al.,MXene/RGO composite film (25 wt% RGO),composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/RGO, 25 wt% RGO",,stated,LiF/HCl-etched Ti3C2Tx mixed with hydrazine-reduced graphene oxide; vacuum-assisted filtration,,derived,single- or double-layer flakes,,derived,,,uncertain,0.116±0.047,µm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
acsnano.9b10066.pdf,acsnano.9b10066.pdf,10.1021/acsnano.9b10066,2020,Zhou et al.,Ti3C2Tx MXene/RGO composite electrode (50 wt% RGO),primary,True,Ti3C2Tx,,stated,"Ti3C2Tx/RGO, 50 wt% RGO (1:1 weight ratio)",,stated,LiF/HCl-etched Ti3C2Tx mixed with hydrazine-reduced graphene oxide; vacuum-assisted filtration and dry transfer,,stated,single- or double-layer MXene flakes,,stated,,,uncertain,MXene: 0.116±0.047; RGO: 1.74±0.68,µm,stated,,,uncertain,,,uncertain,,,uncertain,~1,µm,stated,,,uncertain,1 M H2SO4,,stated,,,uncertain,,,uncertain,1,A/g,stated,~140,F/g,stated,~490,F/cm3,stated,49,mF/cm2,stated
acsnano.9b10066.pdf,acsnano.9b10066.pdf,10.1021/acsnano.9b10066,2020,Zhou et al.,MXene/RGO composite film (75 wt% RGO),composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/RGO, 75 wt% RGO",,stated,LiF/HCl-etched Ti3C2Tx mixed with hydrazine-reduced graphene oxide; vacuum-assisted filtration,,derived,single- or double-layer flakes,,derived,,,uncertain,MXene: 0.116±0.047; RGO: 1.74±0.68,µm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
acsnano.9b10066.pdf,acsnano.9b10066.pdf,10.1021/acsnano.9b10066,2020,Zhou et al.,pure RGO thin film electrode,reference,False,,,stated,Reduced graphene oxide (RGO),,stated,Hydrazine reduction of graphene oxide; vacuum-assisted filtration,,stated,,,uncertain,,,uncertain,1.74±0.68,µm,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 M H2SO4,,derived,,,uncertain,,,uncertain,1,A/g,stated,,,uncertain,216,F/cm3,stated,,,uncertain
Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,10.1002/adma.201902977,2019,Tian et al.,MXene Ti3C2Tx,control,False,Ti3C2Tx,,stated,"Ti3C2Tx (surface terminations −O, −OH, and −F)",,stated,aqueous delamination,,stated,delaminated,,stated,12.80,Å,stated,several hundred,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 m sulfuric acid,,derived,,,uncertain,5,mV s−1,stated,,,uncertain,348,F g−1,stated,,,uncertain,28.6,mF cm−2,stated
Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,10.1002/adma.201902977,2019,Tian et al.,Ti3C2Tx–5% CNF,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx (surface terminations −O, −OH, and −F)/carboxymethylated CNF, 5% CNF",,stated,aqueous mixing and vacuum filtration,,stated,delaminated,,derived,14.38,Å,stated,several hundred,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 m sulfuric acid,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,369,F g−1,stated,,,uncertain,25.3,mF cm−2,stated
Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,10.1002/adma.201902977,2019,Tian et al.,Ti3C2Tx–10% CNF,primary,True,Ti3C2Tx,,stated,"Ti3C2Tx (surface terminations −O, −OH, and −F)/carboxymethylated CNF, 10% CNF",,stated,aqueous mixing and vacuum filtration,,stated,delaminated,,derived,14.74,Å,stated,several hundred,nm,derived,,,uncertain,,,uncertain,,,uncertain,around 1.7,µm,stated,,,uncertain,3 m sulfuric acid,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,324,F g−1,stated,,,uncertain,,,uncertain
Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,10.1002/adma.201902977,2019,Tian et al.,Ti3C2Tx–20% CNF,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx (surface terminations −O, −OH, and −F)/carboxymethylated CNF, 20% CNF",,stated,aqueous mixing and vacuum filtration,,stated,delaminated,,derived,15.23,Å,stated,several hundred,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 m sulfuric acid,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,298,F g−1,stated,,,uncertain,,,uncertain
Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,10.1002/adma.201902977,2019,Tian et al.,Ti3C2Tx–40% CNF,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx (surface terminations −O, −OH, and −F)/carboxymethylated CNF, 40% CNF",,stated,aqueous mixing and vacuum filtration,,stated,delaminated,,derived,16.73,Å,stated,several hundred,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 m sulfuric acid,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,10.1002/adma.201902977,2019,Tian et al.,Ti3C2Tx–60% CNF,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx (surface terminations −O, −OH, and −F)/carboxymethylated CNF, 60% CNF",,stated,aqueous mixing and vacuum filtration,,stated,delaminated,,derived,,,uncertain,several hundred,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,10.1002/adma.201902977,2019,Tian et al.,Ti3C2Tx–80% CNF,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx (surface terminations −O, −OH, and −F)/carboxymethylated CNF, 80% CNF",,stated,aqueous mixing and vacuum filtration,,stated,delaminated,,derived,,,uncertain,several hundred,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,Advanced Materials - 2019 - Tian - Multifunctional Nanocomposites with High Strength and Capacitance Using 2D MXene and 1D.pdf,10.1002/adma.201902977,2019,Tian et al.,Ti3C2Tx–5% CNF after vacuum pressing,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (surface terminations −O, −OH, and −F)/carboxymethylated CNF, 5% CNF",,stated,"aqueous mixing, vacuum filtration, and vacuum pressing",,stated,delaminated,,derived,,,uncertain,several hundred,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 m sulfuric acid,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
